Date,Time,Wind Generation
10/08/2014,14,1395.7
10/08/2014,15,1646
10/08/2014,16,1977.5
10/08/2014,17,2148.1
10/08/2014,18,2234.2
10/08/2014,19,2240.9
10/08/2014,20,2228.4
10/08/2014,21,2251.1
10/08/2014,22,2221.8
10/08/2014,23,2130.4
10/08/2014,24,1961
11/08/2014,1,1764.4
11/08/2014,2,1718.7
11/08/2014,3,1576.5
11/08/2014,4,1478
11/08/2014,5,1432.1
11/08/2014,6,1300.8
11/08/2014,7,1328.1
11/08/2014,8,1447.2
11/08/2014,9,1760
11/08/2014,10,2193.5
11/08/2014,11,2455.5
11/08/2014,12,2439.9
11/08/2014,13,2496.3
11/08/2014,14,2575.3
11/08/2014,15,2610.4
11/08/2014,16,2601.9
11/08/2014,17,2578.7
11/08/2014,18,2485.3
11/08/2014,19,2253.5
11/08/2014,20,1854.4
11/08/2014,21,1311.7
11/08/2014,22,1037.8
11/08/2014,23,1087.2
11/08/2014,24,1131.7
12/08/2014,1,1062.3
12/08/2014,2,1111.6
12/08/2014,3,1067.4
12/08/2014,4,1079.5
12/08/2014,5,1078
12/08/2014,6,1046.1
12/08/2014,7,1100.9
12/08/2014,8,1031.6
12/08/2014,9,1023.3
12/08/2014,10,1084.4
12/08/2014,11,1255.4
12/08/2014,12,1520.2
12/08/2014,13,1727
12/08/2014,14,1816.1
12/08/2014,15,1777.4
12/08/2014,16,1591.8
12/08/2014,17,1505.1
12/08/2014,18,1423.1
12/08/2014,19,1315.8
12/08/2014,20,1054.2
12/08/2014,21,776.3
12/08/2014,22,703.7
12/08/2014,23,647.3
12/08/2014,24,669.3
13/08/2014,1,683.2
13/08/2014,2,712.7
13/08/2014,3,709.4
13/08/2014,4,693.5
13/08/2014,5,623.7
13/08/2014,6,710
13/08/2014,7,732.6
13/08/2014,8,661
13/08/2014,9,702.8
13/08/2014,10,839.3
13/08/2014,11,1093.5
13/08/2014,12,1370.4
13/08/2014,13,1449.9
13/08/2014,14,1324.4
13/08/2014,15,1214
13/08/2014,16,1226
13/08/2014,17,1128.4
13/08/2014,18,977.4
13/08/2014,19,845
13/08/2014,20,754.5
13/08/2014,21,567.3
13/08/2014,22,522
13/08/2014,23,453.5
13/08/2014,24,411.5
14/08/2014,1,457.6
14/08/2014,2,505.4
14/08/2014,3,572.5
14/08/2014,4,640.9
14/08/2014,5,687.7
14/08/2014,6,689.4
14/08/2014,7,703.6
14/08/2014,8,714.5
14/08/2014,9,821.6
14/08/2014,10,1095
14/08/2014,11,1378.1
14/08/2014,12,1560.4
14/08/2014,13,1642.8
14/08/2014,14,1680.2
14/08/2014,15,1639.9
14/08/2014,16,1605.1
14/08/2014,17,1540.9
14/08/2014,18,1363.7
14/08/2014,19,1118.8
14/08/2014,20,800.5
14/08/2014,21,580
14/08/2014,22,522
14/08/2014,23,527.4
14/08/2014,24,552.1
15/08/2014,1,539.3
15/08/2014,2,488.2
15/08/2014,3,437.9
15/08/2014,4,397.8
15/08/2014,5,368.5
15/08/2014,6,338.7
15/08/2014,7,286.9
15/08/2014,8,235.3
15/08/2014,9,266.6
15/08/2014,10,376.3
15/08/2014,11,428.5
15/08/2014,12,465.4
15/08/2014,13,522.7
15/08/2014,14,599.8
15/08/2014,15,645.7
15/08/2014,16,705.3
15/08/2014,17,798.1
15/08/2014,18,892.9
15/08/2014,19,918.4
15/08/2014,20,827.7
15/08/2014,21,728.5
15/08/2014,22,786
15/08/2014,23,875.4
15/08/2014,24,927.5
16/08/2014,1,974.7
16/08/2014,2,987.9
16/08/2014,3,1007
16/08/2014,4,1069.8
16/08/2014,5,1091.4
16/08/2014,6,1135.5
16/08/2014,7,1098.3
16/08/2014,8,1132.3
16/08/2014,9,1381.2
16/08/2014,10,1578.4
16/08/2014,11,1736.7
16/08/2014,12,1884.5
16/08/2014,13,1941.2
16/08/2014,14,1987.7
16/08/2014,15,1893.8
16/08/2014,16,2028.5
16/08/2014,17,2044
16/08/2014,18,1918.6
16/08/2014,19,1666.3
16/08/2014,20,1270.3
16/08/2014,21,923.6
16/08/2014,22,731.5
16/08/2014,23,762.1
16/08/2014,24,818.8
17/08/2014,1,880.6
17/08/2014,2,851.7
17/08/2014,3,941.8
17/08/2014,4,982.3
17/08/2014,5,1045.1
17/08/2014,6,1109.8
17/08/2014,7,1191.5
17/08/2014,8,1171.4
17/08/2014,9,1218.3
17/08/2014,10,1328.7
17/08/2014,11,1310.3
17/08/2014,12,1303.7
17/08/2014,13,1318.3
17/08/2014,14,1276.9
17/08/2014,15,1302.9
17/08/2014,16,1366.1
17/08/2014,17,1394.3
17/08/2014,18,1385.8
17/08/2014,19,1227.9
17/08/2014,20,1126.2
17/08/2014,21,1016.6
17/08/2014,22,967.7
17/08/2014,23,976.8
17/08/2014,24,943.9
18/08/2014,1,883.8
18/08/2014,2,932.9
18/08/2014,3,996.8
18/08/2014,4,939.1
18/08/2014,5,944.1
18/08/2014,6,910.5
18/08/2014,7,849.2
18/08/2014,8,882.8
18/08/2014,9,907.2
18/08/2014,10,888.9
18/08/2014,11,883.8
18/08/2014,12,919.7
18/08/2014,13,958.5
18/08/2014,14,1115.9
18/08/2014,15,1276.1
18/08/2014,16,1561.1
18/08/2014,17,1793.8
18/08/2014,18,1894.1
18/08/2014,19,1931.6
18/08/2014,20,1987.3
18/08/2014,21,2062.2
18/08/2014,22,2093.2
18/08/2014,23,2048.8
18/08/2014,24,2034.6
19/08/2014,1,2054.3
19/08/2014,2,2151.4
19/08/2014,3,2152.2
19/08/2014,4,2115.4
19/08/2014,5,2038.1
19/08/2014,6,2071.3
19/08/2014,7,2059.9
19/08/2014,8,2117.3
19/08/2014,9,2352.1
19/08/2014,10,2601.2
19/08/2014,11,2681.3
19/08/2014,12,2769.8
19/08/2014,13,2755.8
19/08/2014,14,2682.7
19/08/2014,15,2614.1
19/08/2014,16,2487.1
19/08/2014,17,2331.7
19/08/2014,18,2035.8
19/08/2014,19,1707.2
19/08/2014,20,1486.2
19/08/2014,21,1324.8
19/08/2014,22,1299.9
19/08/2014,23,1319.6
19/08/2014,24,1366.5
20/08/2014,1,1461.6
20/08/2014,2,1483.9
20/08/2014,3,1570.7
20/08/2014,4,1606
20/08/2014,5,1610.1
20/08/2014,6,1641.8
20/08/2014,7,1688.9
20/08/2014,8,1723.9
20/08/2014,9,1857.8
20/08/2014,10,2096.7
20/08/2014,11,2298.1
20/08/2014,12,2372.9
20/08/2014,13,2445.5
20/08/2014,14,2502.9
20/08/2014,15,2529.5
20/08/2014,16,2521.7
20/08/2014,17,2466.4
20/08/2014,18,2347
20/08/2014,19,2129.5
20/08/2014,20,1811.5
20/08/2014,21,1507.4
20/08/2014,22,1369.7
20/08/2014,23,1290.4
20/08/2014,24,1272.4
21/08/2014,1,1202.1
21/08/2014,2,1109.6
21/08/2014,3,1073.4
21/08/2014,4,1021.9
21/08/2014,5,995.8
21/08/2014,6,987.6
21/08/2014,7,911.7
21/08/2014,8,899.5
21/08/2014,9,922.2
21/08/2014,10,1019.7
21/08/2014,11,1132.8
21/08/2014,12,1215.8
21/08/2014,13,1223.6
21/08/2014,14,1300.1
21/08/2014,15,1297.7
21/08/2014,16,1309.3
21/08/2014,17,1231.2
21/08/2014,18,1105.8
21/08/2014,19,911.9
21/08/2014,20,695.5
21/08/2014,21,556.6
21/08/2014,22,509.3
21/08/2014,23,567.3
21/08/2014,24,471.5
22/08/2014,1,494
22/08/2014,2,550.4
22/08/2014,3,619.3
22/08/2014,4,647
22/08/2014,5,633.1
22/08/2014,6,637.7
22/08/2014,7,638.7
22/08/2014,8,613.4
22/08/2014,9,585.8
22/08/2014,10,636.5
22/08/2014,11,796.4
22/08/2014,12,946
22/08/2014,13,932.9
22/08/2014,14,997.7
22/08/2014,15,1050.9
22/08/2014,16,1057.5
22/08/2014,17,1019
22/08/2014,18,785.2
22/08/2014,19,584.4
22/08/2014,20,420.1
22/08/2014,21,350.7
22/08/2014,22,346.4
22/08/2014,23,331.2
22/08/2014,24,350.9
23/08/2014,1,384
23/08/2014,2,411.9
23/08/2014,3,490.5
23/08/2014,4,550.8
23/08/2014,5,590.4
23/08/2014,6,604
23/08/2014,7,588.3
23/08/2014,8,561.1
23/08/2014,9,572.2
23/08/2014,10,653.5
23/08/2014,11,850.6
23/08/2014,12,1008.6
23/08/2014,13,1133.2
23/08/2014,14,1295.4
23/08/2014,15,1365.5
23/08/2014,16,1389.4
23/08/2014,17,1256.6
23/08/2014,18,1161.7
23/08/2014,19,949.7
23/08/2014,20,813.5
23/08/2014,21,696.3
23/08/2014,22,704.9
23/08/2014,23,754.5
23/08/2014,24,788
24/08/2014,1,844.5
24/08/2014,2,911.5
24/08/2014,3,1012.4
24/08/2014,4,1100.5
24/08/2014,5,1172.3
24/08/2014,6,1180.6
24/08/2014,7,1155.7
24/08/2014,8,1103.8
24/08/2014,9,1190.4
24/08/2014,10,1414.6
24/08/2014,11,1690.2
24/08/2014,12,1836.8
24/08/2014,13,1946.6
24/08/2014,14,2035.1
24/08/2014,15,2184.1
24/08/2014,16,2197.7
24/08/2014,17,2229.3
24/08/2014,18,2271.9
24/08/2014,19,2177.6
24/08/2014,20,1824.5
24/08/2014,21,1439.6
24/08/2014,22,1223.5
24/08/2014,23,1127.4
24/08/2014,24,1000.3
25/08/2014,1,915.7
25/08/2014,2,882.6
25/08/2014,3,872.1
25/08/2014,4,863.5
25/08/2014,5,815.5
25/08/2014,6,740.1
25/08/2014,7,681.2
25/08/2014,8,651
25/08/2014,9,669.2
25/08/2014,10,837.8
25/08/2014,11,982
25/08/2014,12,997.7
25/08/2014,13,998.1
25/08/2014,14,997.4
25/08/2014,15,1058.4
25/08/2014,16,1122
25/08/2014,17,1070.9
25/08/2014,18,910.6
25/08/2014,19,751.3
25/08/2014,20,554.8
25/08/2014,21,450.2
25/08/2014,22,412.7
25/08/2014,23,388.6
25/08/2014,24,359.6
26/08/2014,1,345.5
26/08/2014,2,338.7
26/08/2014,3,318.2
26/08/2014,4,255.5
26/08/2014,5,207.9
26/08/2014,6,161.3
26/08/2014,7,111.3
26/08/2014,8,75.5
26/08/2014,9,42.3
26/08/2014,10,44.4
26/08/2014,11,58.5
26/08/2014,12,75.5
26/08/2014,13,97.6
26/08/2014,14,131.5
26/08/2014,15,176.7
26/08/2014,16,230
26/08/2014,17,283.9
26/08/2014,18,296.9
26/08/2014,19,264.9
26/08/2014,20,176.6
26/08/2014,21,143.4
26/08/2014,22,151.5
26/08/2014,23,143
26/08/2014,24,148.2
27/08/2014,1,144.7
27/08/2014,2,139.1
27/08/2014,3,155.3
27/08/2014,4,198.4
27/08/2014,5,222.7
27/08/2014,6,216.1
27/08/2014,7,190.9
27/08/2014,8,170.8
27/08/2014,9,121.6
27/08/2014,10,103.2
27/08/2014,11,119.6
27/08/2014,12,165.2
27/08/2014,13,204.1
27/08/2014,14,240.2
27/08/2014,15,327.7
27/08/2014,16,463.5
27/08/2014,17,538.1
27/08/2014,18,473.7
27/08/2014,19,363.4
27/08/2014,20,248.2
27/08/2014,21,194
27/08/2014,22,170.3
27/08/2014,23,163.9
27/08/2014,24,159.3
28/08/2014,1,176.9
28/08/2014,2,200.6
28/08/2014,3,196.6
28/08/2014,4,180
28/08/2014,5,158.1
28/08/2014,6,137.2
28/08/2014,7,113.1
28/08/2014,8,83.7
28/08/2014,9,50.1
28/08/2014,10,60.5
28/08/2014,11,51.6
28/08/2014,12,39.6
28/08/2014,13,40.1
28/08/2014,14,39.8
28/08/2014,15,45.5
28/08/2014,16,44.8
28/08/2014,17,41.8
28/08/2014,18,33.4
28/08/2014,19,28.4
28/08/2014,20,30.6
28/08/2014,21,74.4
28/08/2014,22,188.9
28/08/2014,23,353.8
28/08/2014,24,492.3
29/08/2014,1,557
29/08/2014,2,606.1
29/08/2014,3,590.2
29/08/2014,4,590.2
29/08/2014,5,629.4
29/08/2014,6,599.5
29/08/2014,7,535.5
29/08/2014,8,451.5
29/08/2014,9,368.8
29/08/2014,10,348.1
29/08/2014,11,311
29/08/2014,12,281.9
29/08/2014,13,273.8
29/08/2014,14,301.3
29/08/2014,15,337.5
29/08/2014,16,387.7
29/08/2014,17,425.5
29/08/2014,18,443.4
29/08/2014,19,441.5
29/08/2014,20,297.7
29/08/2014,21,208.3
29/08/2014,22,202.8
29/08/2014,23,200.5
29/08/2014,24,206.6
30/08/2014,1,197.9
30/08/2014,2,193.1
30/08/2014,3,190.7
30/08/2014,4,203.2
30/08/2014,5,215.9
30/08/2014,6,244.8
30/08/2014,7,272.1
30/08/2014,8,293.5
30/08/2014,9,308.5
30/08/2014,10,415.4
30/08/2014,11,580.8
30/08/2014,12,712.5
30/08/2014,13,770.3
30/08/2014,14,781.1
30/08/2014,15,746.2
30/08/2014,16,680.8
30/08/2014,17,572.4
30/08/2014,18,449.2
30/08/2014,19,297.3
30/08/2014,20,185.6
30/08/2014,21,150.1
30/08/2014,22,135.9
30/08/2014,23,72.7
30/08/2014,24,44.8
31/08/2014,1,43.3
31/08/2014,2,35.3
31/08/2014,3,23.4
31/08/2014,4,19.8
31/08/2014,5,19.3
31/08/2014,6,19.7
31/08/2014,7,26.3
31/08/2014,8,42.4
31/08/2014,9,57.5
31/08/2014,10,105.5
31/08/2014,11,183.1
31/08/2014,12,232.3
31/08/2014,13,297.1
31/08/2014,14,381.2
31/08/2014,15,548.7
31/08/2014,16,637.6
31/08/2014,17,598.5
31/08/2014,18,589.1
31/08/2014,19,583
31/08/2014,20,570.6
31/08/2014,21,588.1
31/08/2014,22,598.7
31/08/2014,23,622.8
31/08/2014,24,565.7
01/09/2014,1,497
01/09/2014,2,403.2
01/09/2014,3,371.5
01/09/2014,4,373.4
01/09/2014,5,360.5
01/09/2014,6,340.3
01/09/2014,7,372.6
01/09/2014,8,305.3
01/09/2014,9,273.9
01/09/2014,10,294
01/09/2014,11,275.9
01/09/2014,12,261
01/09/2014,13,258.3
01/09/2014,14,271
01/09/2014,15,286
01/09/2014,16,291.4
01/09/2014,17,290.5
01/09/2014,18,280.7
01/09/2014,19,233.2
01/09/2014,20,184.1
01/09/2014,21,161.8
01/09/2014,22,142.1
01/09/2014,23,135.4
01/09/2014,24,125.2
02/09/2014,1,139.5
02/09/2014,2,161.4
02/09/2014,3,155.6
02/09/2014,4,151.3
02/09/2014,5,154.6
02/09/2014,6,171.9
02/09/2014,7,184.7
02/09/2014,8,150.7
02/09/2014,9,88.2
02/09/2014,10,81.8
02/09/2014,11,75.1
02/09/2014,12,85
02/09/2014,13,120.8
02/09/2014,14,130.6
02/09/2014,15,114.5
02/09/2014,16,105.9
02/09/2014,17,104.6
02/09/2014,18,98.7
02/09/2014,19,88.6
02/09/2014,20,68.4
02/09/2014,21,76.3
02/09/2014,22,85.7
02/09/2014,23,75.6
02/09/2014,24,71.1
03/09/2014,1,81.3
03/09/2014,2,102.8
03/09/2014,3,112.5
03/09/2014,4,90.9
03/09/2014,5,86.2
03/09/2014,6,90
03/09/2014,7,97.8
03/09/2014,8,93.8
03/09/2014,9,59.9
03/09/2014,10,44.1
03/09/2014,11,81.5
03/09/2014,12,133.6
03/09/2014,13,197.2
03/09/2014,14,216.8
03/09/2014,15,219.3
03/09/2014,16,223.6
03/09/2014,17,217.9
03/09/2014,18,211.9
03/09/2014,19,186.9
03/09/2014,20,141.2
03/09/2014,21,178.4
03/09/2014,22,238
03/09/2014,23,274.5
03/09/2014,24,278.2
04/09/2014,1,294.4
04/09/2014,2,277.5
04/09/2014,3,253.6
04/09/2014,4,249.6
04/09/2014,5,252.4
04/09/2014,6,237
04/09/2014,7,227.5
04/09/2014,8,217.7
04/09/2014,9,172.1
04/09/2014,10,190.2
04/09/2014,11,282.9
04/09/2014,12,340
04/09/2014,13,364.7
04/09/2014,14,395.5
04/09/2014,15,408.1
04/09/2014,16,404.6
04/09/2014,17,405
04/09/2014,18,432.5
04/09/2014,19,431.4
04/09/2014,20,364
04/09/2014,21,403.3
04/09/2014,22,464.2
04/09/2014,23,439.9
04/09/2014,24,386.1
05/09/2014,1,344.2
05/09/2014,2,312.1
05/09/2014,3,319.2
05/09/2014,4,309.7
05/09/2014,5,308.9
05/09/2014,6,321.3
05/09/2014,7,315
05/09/2014,8,265.9
05/09/2014,9,196.8
05/09/2014,10,193.9
05/09/2014,11,208.5
05/09/2014,12,200.8
05/09/2014,13,215.8
05/09/2014,14,257.8
05/09/2014,15,274.8
05/09/2014,16,257.1
05/09/2014,17,210.7
05/09/2014,18,190.4
05/09/2014,19,188.2
05/09/2014,20,197.5
05/09/2014,21,216
05/09/2014,22,236.7
05/09/2014,23,251.2
05/09/2014,24,273.4
06/09/2014,1,283.6
06/09/2014,2,271.4
06/09/2014,3,254.6
06/09/2014,4,245.5
06/09/2014,5,239.8
06/09/2014,6,237.3
06/09/2014,7,245.8
06/09/2014,8,256.2
06/09/2014,9,230.2
06/09/2014,10,229.8
06/09/2014,11,221.3
06/09/2014,12,253.3
06/09/2014,13,322.8
06/09/2014,14,402.2
06/09/2014,15,431.8
06/09/2014,16,445.1
06/09/2014,17,436.3
06/09/2014,18,365.5
06/09/2014,19,309.9
06/09/2014,20,309.5
06/09/2014,21,412.7
06/09/2014,22,501.9
06/09/2014,23,550.4
06/09/2014,24,529.9
07/09/2014,1,495.7
07/09/2014,2,368.1
07/09/2014,3,237
07/09/2014,4,154.3
07/09/2014,5,123.4
07/09/2014,6,121.4
07/09/2014,7,91.1
07/09/2014,8,94.1
07/09/2014,9,84.8
07/09/2014,10,71.1
07/09/2014,11,55.9
07/09/2014,12,33.7
07/09/2014,13,27.3
07/09/2014,14,29.1
07/09/2014,15,33.9
07/09/2014,16,46.2
07/09/2014,17,62.1
07/09/2014,18,99.5
07/09/2014,19,111.4
07/09/2014,20,96.6
07/09/2014,21,117.9
07/09/2014,22,98.4
07/09/2014,23,87
07/09/2014,24,89.6
08/09/2014,1,77.4
08/09/2014,2,72.9
08/09/2014,3,108
08/09/2014,4,147.7
08/09/2014,5,216.6
08/09/2014,6,263.6
08/09/2014,7,363.9
08/09/2014,8,438.9
08/09/2014,9,509.3
08/09/2014,10,661.3
08/09/2014,11,875.6
08/09/2014,12,1103.1
08/09/2014,13,1382.6
08/09/2014,14,1561.7
08/09/2014,15,1626
08/09/2014,16,1789.1
08/09/2014,17,1816.7
08/09/2014,18,1686.8
08/09/2014,19,1490.5
08/09/2014,20,1338.6
08/09/2014,21,1212.7
08/09/2014,22,1162.4
08/09/2014,23,1043
08/09/2014,24,945.2
09/09/2014,1,890
09/09/2014,2,809.7
09/09/2014,3,714.2
09/09/2014,4,633.4
09/09/2014,5,687.5
09/09/2014,6,816.8
09/09/2014,7,904.5
09/09/2014,8,944.5
09/09/2014,9,980.5
09/09/2014,10,1147.2
09/09/2014,11,1415.6
09/09/2014,12,1561
09/09/2014,13,1684
09/09/2014,14,1741.9
09/09/2014,15,1739.4
09/09/2014,16,1758.3
09/09/2014,17,1768.4
09/09/2014,18,1757.4
09/09/2014,19,1648.9
09/09/2014,20,1502.3
09/09/2014,21,1391.8
09/09/2014,22,1279.1
09/09/2014,23,1178.5
09/09/2014,24,1017.5
10/09/2014,1,795.2
10/09/2014,2,608.9
10/09/2014,3,459.2
10/09/2014,4,357.3
10/09/2014,5,287.8
10/09/2014,6,248.5
10/09/2014,7,234
10/09/2014,8,227.7
10/09/2014,9,214
10/09/2014,10,279.6
10/09/2014,11,410.7
10/09/2014,12,514.5
10/09/2014,13,615.9
10/09/2014,14,665.5
10/09/2014,15,718.4
10/09/2014,16,791.2
10/09/2014,17,882.5
10/09/2014,18,891.8
10/09/2014,19,722.9
10/09/2014,20,577.3
10/09/2014,21,566.6
10/09/2014,22,567.6
10/09/2014,23,569.9
10/09/2014,24,496.9
11/09/2014,1,482.9
11/09/2014,2,444.6
11/09/2014,3,414
11/09/2014,4,379.9
11/09/2014,5,340.5
11/09/2014,6,330.5
11/09/2014,7,317.6
11/09/2014,8,278.2
11/09/2014,9,205.3
11/09/2014,10,165.5
11/09/2014,11,181.1
11/09/2014,12,187.6
11/09/2014,13,193.6
11/09/2014,14,190.1
11/09/2014,15,172.9
11/09/2014,16,141.6
11/09/2014,17,129.1
11/09/2014,18,104.5
11/09/2014,19,83.4
11/09/2014,20,63.6
11/09/2014,21,83.9
11/09/2014,22,87.7
11/09/2014,23,81.6
11/09/2014,24,56.2
12/09/2014,1,48.1
12/09/2014,2,50
12/09/2014,3,47.2
12/09/2014,4,46.1
12/09/2014,5,50.3
12/09/2014,6,60.8
12/09/2014,7,71.2
12/09/2014,8,65.7
12/09/2014,9,53.3
12/09/2014,10,48.7
12/09/2014,11,61.8
12/09/2014,12,79.4
12/09/2014,13,90.2
12/09/2014,14,108.5
12/09/2014,15,126.4
12/09/2014,16,157.9
12/09/2014,17,189.2
12/09/2014,18,204.3
12/09/2014,19,205
12/09/2014,20,181.4
12/09/2014,21,208.8
12/09/2014,22,223.1
12/09/2014,23,213.7
12/09/2014,24,207.8
13/09/2014,1,216.8
13/09/2014,2,226.7
13/09/2014,3,223.7
13/09/2014,4,218.1
13/09/2014,5,197.5
13/09/2014,6,200.1
13/09/2014,7,201.3
13/09/2014,8,211
13/09/2014,9,182.4
13/09/2014,10,216.4
13/09/2014,11,291.1
13/09/2014,12,387.2
13/09/2014,13,469.6
13/09/2014,14,541.4
13/09/2014,15,594.3
13/09/2014,16,602
13/09/2014,17,607.2
13/09/2014,18,590.3
13/09/2014,19,512.3
13/09/2014,20,453.9
13/09/2014,21,479
13/09/2014,22,429.9
13/09/2014,23,423.6
13/09/2014,24,461.6
14/09/2014,1,481.1
14/09/2014,2,493.4
14/09/2014,3,531
14/09/2014,4,572.2
14/09/2014,5,668.2
14/09/2014,6,780.6
14/09/2014,7,838.2
14/09/2014,8,888.6
14/09/2014,9,1022.9
14/09/2014,10,1182.3
14/09/2014,11,1277.4
14/09/2014,12,1210
14/09/2014,13,1174
14/09/2014,14,1189.9
14/09/2014,15,1093.7
14/09/2014,16,983.5
14/09/2014,17,901.8
14/09/2014,18,834.2
14/09/2014,19,837.7
14/09/2014,20,858.4
14/09/2014,21,945.1
14/09/2014,22,1003.5
14/09/2014,23,1100.9
14/09/2014,24,1083
15/09/2014,1,1034.5
15/09/2014,2,960.7
15/09/2014,3,963.6
15/09/2014,4,1001.2
15/09/2014,5,983.8
15/09/2014,6,1007.5
15/09/2014,7,1095.2
15/09/2014,8,1233.7
15/09/2014,9,1352.2
15/09/2014,10,1412.4
15/09/2014,11,1466.4
15/09/2014,12,1497.2
15/09/2014,13,1583.5
15/09/2014,14,1657.9
15/09/2014,15,1641.9
15/09/2014,16,1596.9
15/09/2014,17,1502
15/09/2014,18,1349.8
15/09/2014,19,1222.9
15/09/2014,20,1130.6
15/09/2014,21,1157.7
15/09/2014,22,1150.1
15/09/2014,23,1135.7
15/09/2014,24,1141.6
16/09/2014,1,1088.5
16/09/2014,2,993.1
16/09/2014,3,930
16/09/2014,4,915.7
16/09/2014,5,890.3
16/09/2014,6,857.5
16/09/2014,7,830.4
16/09/2014,8,859.1
16/09/2014,9,853.7
16/09/2014,10,916.6
16/09/2014,11,985
16/09/2014,12,988.2
16/09/2014,13,973.3
16/09/2014,14,1024
16/09/2014,15,1084.6
16/09/2014,16,1140.1
16/09/2014,17,1164.9
16/09/2014,18,1092
16/09/2014,19,934.8
16/09/2014,20,861
16/09/2014,21,901.2
16/09/2014,22,904.1
16/09/2014,23,887.6
16/09/2014,24,841.9
17/09/2014,1,776.9
17/09/2014,2,712.7
17/09/2014,3,682.6
17/09/2014,4,675.6
17/09/2014,5,667
17/09/2014,6,679.8
17/09/2014,7,714.8
17/09/2014,8,728.1
17/09/2014,9,702
17/09/2014,10,744.4
17/09/2014,11,829.2
17/09/2014,12,892.9
17/09/2014,13,939.7
17/09/2014,14,921.8
17/09/2014,15,827.3
17/09/2014,16,781.8
17/09/2014,17,748.8
17/09/2014,18,687.9
17/09/2014,19,583.2
17/09/2014,20,531.7
17/09/2014,21,580
17/09/2014,22,637.1
17/09/2014,23,643
17/09/2014,24,606.8
18/09/2014,1,568.1
18/09/2014,2,569.4
18/09/2014,3,601.9
18/09/2014,4,637.8
18/09/2014,5,654.8
18/09/2014,6,665.4
18/09/2014,7,635.8
18/09/2014,8,621.1
18/09/2014,9,631
18/09/2014,10,658.7
18/09/2014,11,695.7
18/09/2014,12,757.3
18/09/2014,13,824.4
18/09/2014,14,857.4
18/09/2014,15,813.6
18/09/2014,16,761.4
18/09/2014,17,724
18/09/2014,18,682
18/09/2014,19,594.3
18/09/2014,20,630.2
18/09/2014,21,748.2
18/09/2014,22,777.5
18/09/2014,23,743.4
18/09/2014,24,692
19/09/2014,1,616
19/09/2014,2,563.1
19/09/2014,3,538.3
19/09/2014,4,496
19/09/2014,5,491.2
19/09/2014,6,500.3
19/09/2014,7,501.5
19/09/2014,8,475.9
19/09/2014,9,377.4
19/09/2014,10,285.2
19/09/2014,11,293.3
19/09/2014,12,411.3
19/09/2014,13,446.6
19/09/2014,14,388.1
19/09/2014,15,332.6
19/09/2014,16,285.1
19/09/2014,17,243.3
19/09/2014,18,213.8
19/09/2014,19,186.8
19/09/2014,20,254.4
19/09/2014,21,339.7
19/09/2014,22,386.8
19/09/2014,23,352
19/09/2014,24,317
20/09/2014,1,284.4
20/09/2014,2,249.5
20/09/2014,3,206.8
20/09/2014,4,188.5
20/09/2014,5,156.6
20/09/2014,6,146.8
20/09/2014,7,116.2
20/09/2014,8,81.2
20/09/2014,9,50.8
20/09/2014,10,25.7
20/09/2014,11,11.8
20/09/2014,12,11
20/09/2014,13,7.7
20/09/2014,14,4.5
20/09/2014,15,3.3
20/09/2014,16,8.2
20/09/2014,17,17.9
20/09/2014,18,23.5
20/09/2014,19,28.3
20/09/2014,20,36
20/09/2014,21,43.6
20/09/2014,22,39.5
20/09/2014,23,37.2
20/09/2014,24,48.9
21/09/2014,1,77.3
21/09/2014,2,119.7
21/09/2014,3,237.1
21/09/2014,4,399.6
21/09/2014,5,488.5
21/09/2014,6,585.6
21/09/2014,7,686.4
21/09/2014,8,657.6
21/09/2014,9,638.1
21/09/2014,10,811.8
21/09/2014,11,1172.9
21/09/2014,12,1338
21/09/2014,13,1338
21/09/2014,14,1429.9
21/09/2014,15,1480.3
21/09/2014,16,1350.1
21/09/2014,17,1324.6
21/09/2014,18,1163.2
21/09/2014,19,978.5
21/09/2014,20,1094.4
21/09/2014,21,1281.9
21/09/2014,22,1333.1
21/09/2014,23,1163
21/09/2014,24,1104.7
22/09/2014,1,1093.1
22/09/2014,2,1185.4
22/09/2014,3,1380.9
22/09/2014,4,1247.1
22/09/2014,5,1016
22/09/2014,6,1107.7
22/09/2014,7,1343.1
22/09/2014,8,1541.3
22/09/2014,9,1649.7
22/09/2014,10,1889.9
22/09/2014,11,2219.7
22/09/2014,12,2368.7
22/09/2014,13,2402.3
22/09/2014,14,2280.7
22/09/2014,15,2199.2
22/09/2014,16,2152.4
22/09/2014,17,1916.4
22/09/2014,18,1492.1
22/09/2014,19,1029.3
22/09/2014,20,724.6
22/09/2014,21,555.3
22/09/2014,22,413
22/09/2014,23,293.3
22/09/2014,24,207.5
23/09/2014,1,170.5
23/09/2014,2,134.1
23/09/2014,3,95.1
23/09/2014,4,69.1
23/09/2014,5,57.3
23/09/2014,6,50.9
23/09/2014,7,51.5
23/09/2014,8,73.8
23/09/2014,9,91.5
23/09/2014,10,68.9
23/09/2014,11,68.2
23/09/2014,12,109.6
23/09/2014,13,150.2
23/09/2014,14,186.2
23/09/2014,15,273.5
23/09/2014,16,357.4
23/09/2014,17,356.7
23/09/2014,18,245.8
23/09/2014,19,208.5
23/09/2014,20,264.6
23/09/2014,21,336.6
23/09/2014,22,432.5
23/09/2014,23,536
23/09/2014,24,633.3
